"Square_id" "Abundance" "Richness" "Shannon" "Abundance.w2" "Abundance.2" "Shannon.w2" "Microplot_id" "Plot_id" "Crop" "Humidity"
"2583" "ULR5-R16-LON-5-16" 3 2 0.636514168294813 1 2 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 20
"2584" "ULR5-R16-LON-5-17" 1 1 0 1 0 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 22
"2585" "ULR5-R16-LON-5-18" 8 2 0.562335144618808 0 8 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 21
"2586" "ULR5-R16-LON-5-19" 15 4 1.02003695840184 2 13 0.693147180559945 "ULR5-R16-LON-5" "ULR5-R16" "LON" 25
"2587" "ULR5-R16-LON-5-2" 0 0 0 0 0 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 17
"2588" "ULR5-R16-LON-5-20" 4 2 0.562335144618808 0 4 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 24
"2589" "ULR5-R16-LON-5-21" 7 3 0.796311640173813 1 6 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 19
"2590" "ULR5-R16-LON-5-22" 4 3 1.03972077083992 2 2 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 21
"2591" "ULR5-R16-LON-5-23" 5 3 0.950270539233235 3 2 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 23
"2592" "ULR5-R16-LON-5-24" 1 1 0 0 1 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 27
"2593" "ULR5-R16-LON-5-25" 1 1 0 0 1 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 26
"2594" "ULR5-R16-LON-5-3" 2 2 0.693147180559945 1 1 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 16
"2595" "ULR5-R16-LON-5-4" 2 1 0 0 2 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 19
"2596" "ULR5-R16-LON-5-5" 7 2 0.682908104700472 0 7 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 24
"2597" "ULR5-R16-LON-5-6" 7 3 0.955699891112534 2 5 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 17
"2598" "ULR5-R16-LON-5-7" 5 3 1.05492016798614 3 2 0.636514168294813 "ULR5-R16-LON-5" "ULR5-R16" "LON" 17
"2599" "ULR5-R16-LON-5-8" 1 1 0 1 0 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 19
"2600" "ULR5-R16-LON-5-9" 3 3 1.09861228866811 1 2 0 "ULR5-R16-LON-5" "ULR5-R16" "LON" 23
"2601" "YR1-D16-YRM-1-1" 9 3 0.964962923007428 5 4 0.500402423538188 "YR1-D16-YRM-1" "YR1-D16" "YRM" 12.9
"2602" "YR1-D16-YRM-1-11" 3 1 0 0 3 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 8.6
"2603" "YR1-D16-YRM-1-13" 2 1 0 0 2 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 8.6
"2604" "YR1-D16-YRM-1-15" 21 1 0 0 21 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 14.3
"2605" "YR1-D16-YRM-1-17" 4 1 0 0 4 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 11.5
"2606" "YR1-D16-YRM-1-19" 11 2 0.304636097349238 1 10 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 9.4
"2607" "YR1-D16-YRM-1-21" 11 2 0.655481773901393 7 4 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 10.9
"2608" "YR1-D16-YRM-1-23" 12 1 0 0 12 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 10.1
"2609" "YR1-D16-YRM-1-25" 3 1 0 0 3 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 10.9
"2610" "YR1-D16-YRM-1-3" 5 2 0.500402423538188 1 4 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 9.8
"2611" "YR1-D16-YRM-1-5" 11 2 0.304636097349238 1 10 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 16.2
"2612" "YR1-D16-YRM-1-7" 12 1 0 0 12 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 5.2
"2613" "YR1-D16-YRM-1-9" 6 1 0 0 6 0 "YR1-D16-YRM-1" "YR1-D16" "YRM" 9.7
"2614" "YR1-D16-YRM-2-1" 15 3 0.485094091302212 2 13 0.693147180559945 "YR1-D16-YRM-2" "YR1-D16" "YRM" 6.1
"2615" "YR1-D16-YRM-2-11" 3 1 0 0 3 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 12.3
"2616" "YR1-D16-YRM-2-13" 7 1 0 0 7 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 10.7
"2617" "YR1-D16-YRM-2-15" 12 1 0 0 12 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 16.3
"2618" "YR1-D16-YRM-2-17" 5 1 0 0 5 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 7.9
"2619" "YR1-D16-YRM-2-19" 11 1 0 0 11 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 7.8
"2620" "YR1-D16-YRM-2-21" 12 1 0 0 12 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 8.9
"2621" "YR1-D16-YRM-2-23" 13 1 0 0 13 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 10.7
"2622" "YR1-D16-YRM-2-25" 67 1 0 0 67 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 15.8
"2623" "YR1-D16-YRM-2-3" 18 3 0.786701237916914 6 12 0.450561208866305 "YR1-D16-YRM-2" "YR1-D16" "YRM" 15.6
"2624" "YR1-D16-YRM-2-5" 9 2 0.348832095843032 1 8 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 9.2
"2625" "YR1-D16-YRM-2-7" 8 2 0.376770161256437 1 7 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 10.8
"2626" "YR1-D16-YRM-2-9" 14 2 0.257318640543832 1 13 0 "YR1-D16-YRM-2" "YR1-D16" "YRM" 17.3
"2627" "YR1-D16-YRM-3-1" 5 3 0.950270539233235 4 1 0.562335144618808 "YR1-D16-YRM-3" "YR1-D16" "YRM" 15.7
"2628" "YR1-D16-YRM-3-11" 3 1 0 0 3 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 11.8
"2629" "YR1-D16-YRM-3-13" 2 1 0 2 0 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 9.8
"2630" "YR1-D16-YRM-3-15" 5 2 0.673011667009257 3 2 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 7.8
"2631" "YR1-D16-YRM-3-17" 2 2 0.693147180559945 0 2 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 11
"2632" "YR1-D16-YRM-3-19" 5 3 0.950270539233235 3 2 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 10.7
"2633" "YR1-D16-YRM-3-21" 2 2 0.693147180559945 1 1 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 9.8
"2634" "YR1-D16-YRM-3-23" 4 2 0.562335144618808 1 3 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 12.5
"2635" "YR1-D16-YRM-3-25" 6 1 0 0 6 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 14.3
"2636" "YR1-D16-YRM-3-3" 12 3 0.887694275799104 7 5 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 12.1
"2637" "YR1-D16-YRM-3-5" 4 1 0 0 4 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 12.1
"2638" "YR1-D16-YRM-3-7" 4 3 1.03972077083992 1 3 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 11.7
"2639" "YR1-D16-YRM-3-9" 2 1 0 0 2 0 "YR1-D16-YRM-3" "YR1-D16" "YRM" 13.4
"2640" "YR1-D16-YRM-4-1" 10 1 0 0 10 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 13.7
"2641" "YR1-D16-YRM-4-11" 18 2 0.214559155176405 0 18 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 8.7
"2642" "YR1-D16-YRM-4-13" 9 1 0 0 9 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 9.4
"2643" "YR1-D16-YRM-4-15" 3 1 0 0 3 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 10.7
"2644" "YR1-D16-YRM-4-17" 14 1 0 0 14 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 12.6
"2645" "YR1-D16-YRM-4-19" 4 1 0 0 4 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 10.3
"2646" "YR1-D16-YRM-4-21" 21 2 0.191444081957717 1 20 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 11.9
"2647" "YR1-D16-YRM-4-23" 8 2 0.562335144618808 2 6 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 8.3
"2648" "YR1-D16-YRM-4-25" 7 1 0 0 7 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 9.6
"2649" "YR1-D16-YRM-4-3" 3 1 0 0 3 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 10.4
"2650" "YR1-D16-YRM-4-5" 6 3 1.01140426470735 1 5 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 9.8
"2651" "YR1-D16-YRM-4-7" 21 1 0 0 21 0 "YR1-D16-YRM-4" "YR1-D16" "YRM" 8.5
"2652" "YR1-D16-YRM-4-9" 10 3 0.639031859650177 2 8 0.693147180559945 "YR1-D16-YRM-4" "YR1-D16" "YRM" 11.6
"2653" "YR1-D16-YRM-5-1" 30 3 0.715513930807803 9 21 0.348832095843032 "YR1-D16-YRM-5" "YR1-D16" "YRM" 11.7
"2654" "YR1-D16-YRM-5-11" 7 2 0.682908104700472 7 0 0.682908104700472 "YR1-D16-YRM-5" "YR1-D16" "YRM" 11.9
"2655" "YR1-D16-YRM-5-13" 19 2 0.658109987543114 12 7 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 19.2
"2656" "YR1-D16-YRM-5-15" 27 3 0.749330948168636 7 20 0.682908104700472 "YR1-D16-YRM-5" "YR1-D16" "YRM" 12.8
"2657" "YR1-D16-YRM-5-17" 18 3 0.867563228481461 12 6 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 8.7
"2658" "YR1-D16-YRM-5-19" 10 2 0.693147180559945 10 0 0.693147180559945 "YR1-D16-YRM-5" "YR1-D16" "YRM" 15.3
"2659" "YR1-D16-YRM-5-21" 10 2 0.325082973391448 9 1 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 9.6
"2660" "YR1-D16-YRM-5-23" 17 3 0.846365829626287 10 7 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 14.7
"2661" "YR1-D16-YRM-5-25" 10 2 0.673011667009257 4 6 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 13.2
"2662" "YR1-D16-YRM-5-3" 10 4 1.27985422583367 5 5 0.673011667009257 "YR1-D16-YRM-5" "YR1-D16" "YRM" 13.1
"2663" "YR1-D16-YRM-5-5" 11 4 1.2636544318821 5 6 0.500402423538188 "YR1-D16-YRM-5" "YR1-D16" "YRM" 9.3
"2664" "YR1-D16-YRM-5-7" 7 2 0.682908104700472 3 4 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 9.6
"2665" "YR1-D16-YRM-5-9" 10 2 0.325082973391448 1 9 0 "YR1-D16-YRM-5" "YR1-D16" "YRM" 14.2
"2666" "YR1-R16-YRU-1-1" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 36
"2667" "YR1-R16-YRU-1-10" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 40
"2668" "YR1-R16-YRU-1-11" 2 2 0.693147180559945 1 1 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 36
"2669" "YR1-R16-YRU-1-12" 1 1 0 1 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 40
"2670" "YR1-R16-YRU-1-13" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 40
"2671" "YR1-R16-YRU-1-14" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 41
"2672" "YR1-R16-YRU-1-15" 1 1 0 0 1 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 37
"2673" "YR1-R16-YRU-1-16" 3 2 0.636514168294813 3 0 0.636514168294813 "YR1-R16-YRU-1" "YR1-R16" "YRU" 37
"2674" "YR1-R16-YRU-1-17" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 35
"2675" "YR1-R16-YRU-1-18" 2 2 0.693147180559945 2 0 0.693147180559945 "YR1-R16-YRU-1" "YR1-R16" "YRU" 40
"2676" "YR1-R16-YRU-1-19" 2 1 0 2 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 38
"2677" "YR1-R16-YRU-1-2" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 31
"2678" "YR1-R16-YRU-1-20" 1 1 0 1 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 42
"2679" "YR1-R16-YRU-1-21" 11 2 0.304636097349238 11 0 0.304636097349238 "YR1-R16-YRU-1" "YR1-R16" "YRU" 41
"2680" "YR1-R16-YRU-1-22" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 44
"2681" "YR1-R16-YRU-1-23" 1 1 0 1 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 35
"2682" "YR1-R16-YRU-1-24" 2 1 0 0 2 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 39
"2683" "YR1-R16-YRU-1-25" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 36
"2684" "YR1-R16-YRU-1-3" 1 1 0 1 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 38
"2685" "YR1-R16-YRU-1-4" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 35
"2686" "YR1-R16-YRU-1-5" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 37
"2687" "YR1-R16-YRU-1-6" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 37
"2688" "YR1-R16-YRU-1-7" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 39
"2689" "YR1-R16-YRU-1-8" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 36
"2690" "YR1-R16-YRU-1-9" 0 0 0 0 0 0 "YR1-R16-YRU-1" "YR1-R16" "YRU" 37
"2691" "YR1-R16-YRU-2-1" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 31
"2692" "YR1-R16-YRU-2-10" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2693" "YR1-R16-YRU-2-11" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 33
"2694" "YR1-R16-YRU-2-12" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 31
"2695" "YR1-R16-YRU-2-13" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 28
"2696" "YR1-R16-YRU-2-14" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 34
"2697" "YR1-R16-YRU-2-15" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2698" "YR1-R16-YRU-2-16" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 36
"2699" "YR1-R16-YRU-2-17" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 36
"2700" "YR1-R16-YRU-2-18" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 35
"2701" "YR1-R16-YRU-2-19" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 33
"2702" "YR1-R16-YRU-2-2" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 31
"2703" "YR1-R16-YRU-2-20" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 26
"2704" "YR1-R16-YRU-2-21" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 38
"2705" "YR1-R16-YRU-2-22" 2 1 0 2 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 36
"2706" "YR1-R16-YRU-2-23" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 29
"2707" "YR1-R16-YRU-2-24" 2 1 0 2 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 33
"2708" "YR1-R16-YRU-2-25" 3 2 0.636514168294813 1 2 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 38
"2709" "YR1-R16-YRU-2-3" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2710" "YR1-R16-YRU-2-4" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 32
"2711" "YR1-R16-YRU-2-5" 1 1 0 1 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2712" "YR1-R16-YRU-2-6" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2713" "YR1-R16-YRU-2-7" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 30
"2714" "YR1-R16-YRU-2-8" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 29
"2715" "YR1-R16-YRU-2-9" 0 0 0 0 0 0 "YR1-R16-YRU-2" "YR1-R16" "YRU" 28
"2716" "YR1-R16-YRU-3-1" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 34
"2717" "YR1-R16-YRU-3-10" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 32
"2718" "YR1-R16-YRU-3-11" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 34
"2719" "YR1-R16-YRU-3-12" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 33
"2720" "YR1-R16-YRU-3-13" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 35
"2721" "YR1-R16-YRU-3-14" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 28
"2722" "YR1-R16-YRU-3-15" 2 2 0.693147180559945 2 0 0.693147180559945 "YR1-R16-YRU-3" "YR1-R16" "YRU" 30
"2723" "YR1-R16-YRU-3-16" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 33
"2724" "YR1-R16-YRU-3-17" 3 2 0.636514168294813 0 3 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 33
"2725" "YR1-R16-YRU-3-18" 2 2 0.693147180559945 1 1 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 38
"2726" "YR1-R16-YRU-3-19" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 33
"2727" "YR1-R16-YRU-3-2" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 38
"2728" "YR1-R16-YRU-3-20" 2 2 0.693147180559945 1 1 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 32
"2729" "YR1-R16-YRU-3-21" 8 3 0.900256051268537 3 5 0.636514168294813 "YR1-R16-YRU-3" "YR1-R16" "YRU" 35
"2730" "YR1-R16-YRU-3-22" 11 1 0 0 11 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 37
"2731" "YR1-R16-YRU-3-23" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 38
"2732" "YR1-R16-YRU-3-24" 2 2 0.693147180559945 1 1 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 37
"2733" "YR1-R16-YRU-3-25" 5 2 0.500402423538188 4 1 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 38
"2734" "YR1-R16-YRU-3-3" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 35
"2735" "YR1-R16-YRU-3-4" 2 2 0.693147180559945 2 0 0.693147180559945 "YR1-R16-YRU-3" "YR1-R16" "YRU" 34
"2736" "YR1-R16-YRU-3-5" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 35
"2737" "YR1-R16-YRU-3-6" 2 2 0.693147180559945 2 0 0.693147180559945 "YR1-R16-YRU-3" "YR1-R16" "YRU" 35
"2738" "YR1-R16-YRU-3-7" 1 1 0 1 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 39
"2739" "YR1-R16-YRU-3-8" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 32
"2740" "YR1-R16-YRU-3-9" 0 0 0 0 0 0 "YR1-R16-YRU-3" "YR1-R16" "YRU" 32
"2741" "YR1-R16-YRU-4-1" 2 2 0.693147180559945 1 1 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 30
"2742" "YR1-R16-YRU-4-10" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2743" "YR1-R16-YRU-4-11" 2 1 0 2 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 31
"2744" "YR1-R16-YRU-4-12" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2745" "YR1-R16-YRU-4-13" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2746" "YR1-R16-YRU-4-14" 3 2 0.636514168294813 1 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 35
"2747" "YR1-R16-YRU-4-15" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 35
"2748" "YR1-R16-YRU-4-16" 1 1 0 0 1 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 34
"2749" "YR1-R16-YRU-4-17" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 35
"2750" "YR1-R16-YRU-4-18" 1 1 0 1 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 35
"2751" "YR1-R16-YRU-4-19" 2 1 0 0 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 34
"2752" "YR1-R16-YRU-4-2" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2753" "YR1-R16-YRU-4-20" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 37
"2754" "YR1-R16-YRU-4-21" 1 1 0 0 1 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 34
"2755" "YR1-R16-YRU-4-22" 1 1 0 0 1 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 34
"2756" "YR1-R16-YRU-4-23" 2 1 0 0 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 37
"2757" "YR1-R16-YRU-4-24" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 28
"2758" "YR1-R16-YRU-4-25" 2 1 0 0 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 36
"2759" "YR1-R16-YRU-4-3" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 27
"2760" "YR1-R16-YRU-4-4" 2 1 0 0 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 30
"2761" "YR1-R16-YRU-4-5" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2762" "YR1-R16-YRU-4-6" 1 1 0 1 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 33
"2763" "YR1-R16-YRU-4-7" 2 1 0 0 2 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 32
"2764" "YR1-R16-YRU-4-8" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 31
"2765" "YR1-R16-YRU-4-9" 0 0 0 0 0 0 "YR1-R16-YRU-4" "YR1-R16" "YRU" 31
"2766" "YR1-R16-YRU-5-1" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 30
"2767" "YR1-R16-YRU-5-10" 5 1 0 0 5 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 30
"2768" "YR1-R16-YRU-5-11" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 25
"2769" "YR1-R16-YRU-5-12" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 30
"2770" "YR1-R16-YRU-5-13" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 22
"2771" "YR1-R16-YRU-5-14" 2 1 0 2 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 24
"2772" "YR1-R16-YRU-5-15" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 28
"2773" "YR1-R16-YRU-5-16" 1 1 0 0 1 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 21
"2774" "YR1-R16-YRU-5-17" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 32
"2775" "YR1-R16-YRU-5-18" 1 1 0 1 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 30
"2776" "YR1-R16-YRU-5-19" 1 1 0 1 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 33
"2777" "YR1-R16-YRU-5-2" 7 2 0.598269588585257 5 2 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 31
"2778" "YR1-R16-YRU-5-20" 1 1 0 0 1 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 25
"2779" "YR1-R16-YRU-5-21" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 27
"2780" "YR1-R16-YRU-5-22" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 25
"2781" "YR1-R16-YRU-5-23" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 28
"2782" "YR1-R16-YRU-5-24" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 25
"2783" "YR1-R16-YRU-5-25" 1 1 0 0 1 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 25
"2784" "YR1-R16-YRU-5-3" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 35
"2785" "YR1-R16-YRU-5-4" 1 1 0 0 1 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 33
"2786" "YR1-R16-YRU-5-5" 1 1 0 0 1 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 29
"2787" "YR1-R16-YRU-5-6" 3 1 0 3 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 32
"2788" "YR1-R16-YRU-5-7" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 29
"2789" "YR1-R16-YRU-5-8" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 30
"2790" "YR1-R16-YRU-5-9" 0 0 0 0 0 0 "YR1-R16-YRU-5" "YR1-R16" "YRU" 26
"2791" "YR2-D16-YRM-1-1" 0 0 0 0 0 0 "YR2-D16-YRM-1" "YR2-D16" "YRM" 5.7
"2792" "YR2-D16-YRM-1-11" 0 0 0 0 0 0 "YR2-D16-YRM-1" "YR2-D16" "YRM" 2.1
